城市,区域,店名,地址,电话,类型,评分,营业时间,品牌,经纬度,ID
肇庆,端州区,童话coffee,豪居路63号101,13602973121;13760066068,餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.467190,23.048207",B0JAL9FP4R
肇庆,端州区,端咖啡(恒裕店),颂德路25号,18033156213,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.490391,23.066231",B0FFKMQG95
肇庆,端州区,端州一路,端州区,[],地名地址信息;交通地名;道路名,[],,COSTA,"112.517191,23.086298",B0FFGXDI23
肇庆,端州区,端州六路,端州区,[],地名地址信息;热点地名;热点地名,[],,COSTA,"112.455044,23.052995",B0HGTZ7OMM
肇庆,端州区,端州区,端州区,[],地名地址信息;普通地名;区县级地名,[],,COSTA,"112.485577,23.051847",B02F60OEQU
肇庆,端州区,端州区(城东)行政服务中心24小时自助服务区,星湖大道与端州四路交叉口北40米,[],政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.480292,23.058736",B0FFLMEDVY
肇庆,端州区,端州区一铭咖啡,星湖大道三社新村225号,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.494482,23.078622",B0JUT9R1I2
肇庆,端州区,端州区民政局,人民中路20号民政大楼F1层,0758-2832316,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.461126,23.052863",B02F6019KM
肇庆,端州区,端州区黄岗社区卫生服务中心,端州二路1号,0758-2717211;0758-2733120,医疗保健服务;综合医院;卫生院,[],,COSTA,"112.509484,23.061664",B02F601IYH
肇庆,端州区,端州工业园,东湖南路与端州一路交叉口东南约80米,[],商务住宅;产业园区;产业园区,[],,COSTA,"112.521537,23.077976",B0FFHEBRC7
肇庆,端州区,端州站,肇庆大道,[],交通设施服务;火车站;火车站,[],,COSTA,"112.513612,23.110688",B0FFGPXJVC
肇庆,端州区,端州西区极兔速递韵达网点,端州区端州七路28区南侧端州粮仓,[],生活服务;物流速递;物流速递,4.6,,COSTA,"112.435027,23.058519",B0KGX9V4P8
肇庆,端州区,紫荆西堤KCOFFEE(七星岩风景名胜区店),牌坊广场西侧紫荆西堤第13-14卡,[],餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.466662,23.056215",B0JRHUEP45
肇庆,端州区,紫院咖啡,星荷路与翠星路交叉口东北100米,[],餐饮服务;咖啡厅;咖啡厅,3.3,,,"112.463697,23.060890",B0K0XLSJJ7
肇庆,端州区,肇庆市端州区人民医院,城北路69号,0758-2233391;0758-2293120,医疗保健服务;综合医院;综合医院,[],,COSTA,"112.463597,23.050717",B02F602DKH
肇庆,端州区,肇庆市端州区人民政府,古塔中路15号,0758-2738152,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.485591,23.051845",B02F60153F
肇庆,端州区,肇庆市端州区人民检察院,祥福路78号,0758-2272000,政府机构及社会团体;公检法机构;检察院,[],,COSTA,"112.5039977,23.06415717",B02F60OHNN
肇庆,端州区,肇庆市端州区劳动基地,柑园南路与幸福街交叉口西140米,[],科教文化服务;科教文化场所;科教文化场所,[],,COSTA,"112.476161,23.047509",B0KKFHCHRM
肇庆,端州区,肇庆市端州区博物馆,正西路45号,[],科教文化服务;博物馆;博物馆,4.3,,COSTA,"112.454490,23.046893",B0G39HNWUJ
肇庆,端州区,肇庆市端州区城东消防救援站,端州三路28号,[],政府机构及社会团体;公检法机构;消防机关,[],,COSTA,"112.486384,23.058938",B0G2KZRZKX
肇庆,端州区,肇庆市端州区教育局,古塔中路2号,0758-2232261,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.484018,23.050243",B02F601IYU
肇庆,端州区,肇庆市端州区机关幼儿园,城西街道忠勇路二十一号f区派之派鞋店,0758-2203133,科教文化服务;学校;幼儿园,0.0,,COSTA,"112.465152,23.049350",B0FFG7QRPG
肇庆,端州区,肇庆市端州区水利局,工农北路38号,0758-2227004,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.479065,23.055127",B02F601J0F
肇庆,端州区,肇庆市端州区财政局,蓓蕾北路11号财政大楼F1层,0758-2734477;0758-2735312,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.486309,23.052828",B02F60194U
肇庆,端州区,肇庆市端州区黄岗永兴机电维修部,端州二路65号,0758-2727879;18902363387,生活服务;维修站点;维修站点,4.2,,COSTA,"112.505757,23.059715",B0FFFVTQXH
肇庆,端州区,肯悦咖啡(康乐店),康乐北路9号国际广场F2层,[],餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.456204,23.056510",B0K3M7KZI7
肇庆,端州区,舍意咖啡,棠岗路4号,13822622128,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.493901,23.067111",B0FFK9DTEK
肇庆,端州区,良木咖啡厅,凤麟洲·人才花园,[],餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.482102,23.070126",B0I1KAWXAY
肇庆,端州区,芊言咖啡,塔东二路与厚岗南街一巷交叉口西60米,[],餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.491325,23.048075",B0LGFKLV8I
肇庆,端州区,茉里咖啡,昌大昌伴月里一层03铺位,17725698186,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.454617,23.065367",B0JGAMD3QJ
肇庆,端州区,茶屿咖啡店,工农南路幸福港湾第32栋第七卡,[],餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.480753,23.046725",B0K3YHBQS8
肇庆,端州区,荳·Beans cafe,青莲村北侧新区5巷4号首层,13560911363,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.474245,23.062195",B0K6RDBASL
肇庆,端州区,葵珈琲KUI CAFE(恒大·翡翠华庭店),绵山路7号肇庆恒大翡翠华庭5号楼10商铺,13229044648,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.518606,23.088690",B0J64H82SJ
肇庆,端州区,西江碧道端州区段-飞鹅嘴示位标,西江碧道端州区段,[],风景名胜;风景名胜相关;旅游景点,4.4,,COSTA,"112.494907,23.045536",B0ID77M1Y3
肇庆,端州区,说冰咖啡(四季康庭店),二塔路3号四季康庭商铺第三卡,0758-2220034;13360260956,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.497046,23.056453",B0IATAL4R2
肇庆,端州区,说冰咖啡(石牌里),狮岗北路石牌里民俗创意街区N栋,13360260981;13360264645,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.494185,23.082380",B0I09XR9VW
肇庆,端州区,豆徒咖啡(阿杜咖啡2.0),公正路华英新城J区1A幢7号商铺(首夹层)之一,[],餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.479982,23.051091",B0H6OHS8FF
肇庆,端州区,赢咖,翠星路四巷31号,17788811702,餐饮服务;餐饮相关场所;餐饮相关,3.8,,,"112.458342,23.061764",B0JU2H5197
肇庆,端州区,这里Here,大坪路2号天玺御璟园3栋29号商铺,13428823020,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,4.1,,,"112.509046,23.102837",B0JRFZRNU7
肇庆,端州区,逆转Turnin'Cafe,莲湖中二街2号星湖观澜345幢18号商铺turnincafe,[],餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.476508,23.060640",B0LDK7PCOK
肇庆,端州区,鄰里手打柠檬茶(百花园店),西江北路百花园百花购物广场二楼18号卡2,[],餐饮服务;冷饮店;冷饮店,4.0,,,"112.447649,23.059879",B0K1BLQNG1
肇庆,端州区,里途咖啡(华英店),公正路华英新城B区聚雅苑B3综合商业市场首层之一(A7/8/9),0758-2737003,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.481261,23.050730",B0H1ML0X2G
肇庆,端州区,门里门外咖啡店,[],[],餐饮服务;餐饮相关场所;餐饮相关,3.7,,,"112.480830,23.052936",B0LAF90W0P
肇庆,端州区,阿杜烘焙室咖啡店,工农北路11号雍雅苑,13536983366,餐饮服务;餐饮相关场所;餐饮相关,3.8,,,"112.479975,23.051475",B0LBMR4YAD
肇庆,端州区,食色性也,敏捷城五期K栋2层241商铺,18902360000;18902366685,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.500291,23.074812",B0HBRM693I
肇庆,高要区,18 juice&coffee,金沙大道与金贸大街交叉口东南400米,13104966348,餐饮服务;咖啡厅;咖啡厅,[],,,"112.782103,23.084929",B0LUL4551Z
肇庆,高要区,18棋牌果汁咖啡店,金利镇长埇望三街3号102铺,13450199980,体育休闲服务;娱乐场所;棋牌室|餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.781518,23.088399",B0JU3CD5MC
肇庆,高要区,33·coffee,区康宁路33号,15622632805,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.461519,23.027648",B0J1RMHWHI
肇庆,高要区,73coffee(咖啡)店,金渡海伦堡西江悦3座04铺,18127883369,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.537696,23.052047",B0JA7ZXIMW
肇庆,高要区,CT喜田咖啡,阅江大桥与世纪大道交叉口西南420米,[],餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.481725,23.030175",B0LDTX4DSY
肇庆,高要区,Emotional Value Coffee情绪咖啡,南岸街道砚清路44号情绪价值咖啡,19868101389,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.469534,23.026043",B0K2LAOG6N
肇庆,高要区,Lotting露天咖啡店,沿江三路与沿江二路交叉口西120米,13059355684,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.469749,23.016485",B0I1C7ET26
肇庆,高要区,LuLu coffee,碧桂园龙熹山商业街29号商铺,[],餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.433447,23.026262",B0K3OOXQ8U
肇庆,高要区,Meteor Coffee(流星咖啡),南岸街道美食街一期3楼(明珠广场游客中心福利彩票上去3楼),[],餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.473523,23.030218",B0K2RC5AEL
肇庆,高要区,Mo Cafe墨·咖啡(金利店),金信路35号,15016363114,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.767342,23.094043",B0K2GCNWEB
肇庆,高要区,NOC.Cafe&Flowers(不仅有咖啡),白土镇建新南路70号,16676660166,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.599269,22.983296",B0K33UYV8R
肇庆,高要区,Oasis Cafe公路绿洲咖啡(金利店),金信路35号,[],餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.767261,23.094043",B0LGFGONQ6
肇庆,高要区,QIANLAICAFE(前来咖啡),金渡镇升平街14号首层第二卡,[],餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.520469,23.035892",B0KKF7R089
肇庆,高要区,WE LUCKY COFFEE(城北路店),金利镇城北路70号,13527094105,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.782853,23.078388",B0K0OUN7H2
肇庆,高要区,Wins tea&coffee,区新时代广场后同昌驾校前黄色集装箱,18938331585,餐饮服务;冷饮店;冷饮店,3.7,,,"112.772725,23.083625",B0J3G79VX8
肇庆,高要区,coffee茶·咖tea,蚬岗镇双金一路coffee茶·咖tea,13202798236,餐饮服务;冷饮店;冷饮店,3.6,,,"112.676817,23.040960",B0KU5RMCQ7
肇庆,高要区,luckin coffee 瑞幸咖啡(金利新时代购物广场店),金利新时代广场A1-74铺,17724436577,餐饮服务;咖啡厅;咖啡厅,4.5,,,"112.772942,23.085124",B0H3YU7L52
肇庆,高要区,luckin coffee 瑞幸咖啡(高要禄步店),禄步镇新龙东路114号之三临街商铺,19307586503,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.288753,23.172980",B0LDN91YGU
肇庆,高要区,luckin coffee瑞幸咖啡(广东理工学院店),南岸坦场广东理工学院41幢1楼110卡商铺,19902348308,餐饮服务;咖啡厅;咖啡厅,3.9,,瑞幸咖啡,"112.488139,23.003916",B0G27MDMFK
肇庆,高要区,一刻·coffee,龙熹山商业街81号商铺,15813972265,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.431596,23.026793",B0L6OHDAO9
肇庆,高要区,七喜花甲粉咖啡小吃,广源路105号,[],餐饮服务;餐饮相关场所;餐饮相关,3.9,,,"112.594970,22.989012",B0JKHA9OBG
肇庆,高要区,不咫咖啡(金利店),金龙大道105号,19168646972,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.778689,23.086200",B0K13A1YBO
肇庆,高要区,不咫咖啡(金渡店),金渡镇振兴路,13229003127;13257588602,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.513069,23.036200",B0K0L7R4S6
肇庆,高要区,九月咖啡(府前大街店),砚清路与府前大街交叉口西南20米,13929881948,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.469500,23.026158",B0ID5US63B
肇庆,高要区,人生无解coffee金利时代广场店,金利镇金龙东路金南豪庭B123B27,13827560543,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.783985,23.087647",B0I25DGY2C
肇庆,高要区,人生无解coffee金利时代广场店,金贸大街与金信路交叉口东280米,13827560543,餐饮服务;咖啡厅;咖啡厅,[],,,"112.772827,23.085405",B0LR16SB8Y
肇庆,高要区,刚好鲜果手作现萃咖啡,建新南路与兴德路交叉口南40米,[],餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.598825,22.983775",B0LAAKIV4H
肇庆,高要区,半岛coffee,要南三路与德星路交叉口西南100米,13226777303;15813991878,餐饮服务;咖啡厅;咖啡厅,3.6,,,"112.444416,23.017829",B0K2L1NFDM
肇庆,高要区,半巢tea&coffee,建新南路中通快递旁(半巢tea&coffee),13544440305,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.598724,22.984517",B0KB4SQ3TZ
肇庆,高要区,吉日coffee,南岸镇南亭路区一小对面,[],餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.456296,23.024746",B0KU17P2QV
肇庆,高要区,咖势COFFEE,金利镇金沙大道乐乐市场西侧60米咖势咖啡馆,13420789989;13590626481,餐饮服务;咖啡厅;咖啡厅,3.5,,,"112.781130,23.086740",B0JKMHL7YK
肇庆,高要区,圣旺咖啡奶茶饮品实训中心,莲塘镇察步村上察大道察步村卫生站南侧500米,[],科教文化服务;培训机构;培训机构,3.6,,,"112.472550,22.998665",B0GK47PLEX
肇庆,高要区,夏Tian咖啡屋,镇塘村6号,15875801183,餐饮服务;餐饮相关场所;餐饮相关,4.2,,,"112.473077,23.023785",B0K0LSTUAG
肇庆,高要区,婶太茶饮.咖啡柠檬茶,金利镇新中心城区莫裕发商住楼首层(即金龙大道104号黑色门店),18938328006,餐饮服务;冷饮店;冷饮店,3.4,,,"112.776556,23.087637",B0KRDYBQKY
肇庆,高要区,小聚,国桥公园里面商铺小聚日咖夜酒(B 3卡),19022733972,餐饮服务;中餐厅;中餐厅,4.1,,,"112.470411,23.024431",B0K13H56PO
肇庆,高要区,幸巢咖啡,禄步镇禄兴路154号,13590514242,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.287345,23.174471",B0ID77PTO9
肇庆,高要区,广东省肇庆市高要区气象局,沿江一路,0758-8398852,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.459217,23.031563",B0FFG88RD5
肇庆,高要区,库迪咖啡(广东理工学院高要校区店),广东理工学院学生宿舍楼15栋西北侧80米3号,13711913966,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.481704,23.001521",B0LG0C69WL
肇庆,高要区,库迪咖啡(高要南岸步行街店),广新二路陈孔综合楼1层第5号商铺(卡丁对面),13318110118,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.456756,23.027095",B0JGVS2JL3
肇庆,高要区,情心咖啡,福祥路与新城一路交叉口东北20米,[],餐饮服务;咖啡厅;咖啡厅,4.0,,,"112.678028,23.043329",B0J1MMU48M
肇庆,高要区,新无解咖啡金南店,金利镇金龙大道金南豪庭南门新无解咖啡店,18316045043,餐饮服务;咖啡厅;咖啡厅,[],,,"112.783964,23.087602",B0LR1URUVV
肇庆,高要区,旅途咖啡馆,镇前路45号,13229047511;15219064053,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.456259,23.030483",B0HKXDSPZH
肇庆,高要区,早咖Coffee馆,南兴一路43号,13229020901,餐饮服务;咖啡厅;咖啡厅,3.9,,,"112.468899,23.028546",B0K1BAT68T
肇庆,高要区,枫TEA&COFFEE(君御海岸店),国道324旁,[],餐饮服务;餐饮相关场所;餐饮相关,3.8,,,"112.803842,23.080744",B0KRX5CFS9
肇庆,高要区,枫tea&coffee(金利店),乐乐市场北侧200米,13727200545,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.781577,23.088065",B0IDA53I8X
肇庆,高要区,枫·TEA&COFFEE(白土店),白土镇建新南路100号,18219075903;19107580673,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.598836,22.985004",B0IR1AT94M
肇庆,高要区,水南服务区(汕湛高速汕头方向),高要区,[],道路附属设施;服务区;高速服务区,[],,COSTA,"112.392459,23.291416",B0FFHUMYVN
肇庆,高要区,海岸咖啡,金利镇海口南路13号一楼,13822641818,餐饮服务;咖啡厅;咖啡厅,3.8,,,"112.799896,23.086750",B0I0VA7VDA
肇庆,高要区,澜萃咖啡馆,南亭路镇前路交汇处13号,13426937870,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.456086,23.030756",B0JGXZ0JYW
肇庆,高要区,火车营地77咖啡公司,新桥镇广塘村村路牌南侧50米(广塘村民委员会商铺第五卡),15119809716,餐饮服务;餐饮相关场所;餐饮相关,4.4,,,"112.433708,23.003614",B0JDJA1HXR
肇庆,高要区,炳记咖啡公司(西江新城新时代购物广场店),金贸大街与金信路交叉口东280米,15920440362,餐饮服务;餐饮相关场所;餐饮相关,4.0,,,"112.772749,23.084993",B0G0P9H6AQ
肇庆,高要区,烂柯山,高要区,[],地名地址信息;自然地名;山,[],,COSTA,"112.623697,23.101676",B02F60237T
肇庆,高要区,瑞幸咖啡(广东理工学院高要校区店),区广东理工学院高要校区41幢1层110卡商铺,4000100100,餐饮服务;咖啡厅;咖啡厅,[],,,"112.481936,23.002656",B0KKGO3KOG
肇庆,高要区,瑞幸咖啡(广东肇庆航空职业学院店),宇浩大道10号,4000100100,餐饮服务;咖啡厅;咖啡厅,3.8,,瑞幸咖啡,"112.627479,23.050304",B0KGBMZPBK
肇庆,高要区,瑞幸咖啡(肇庆金渡店),金渡镇富强街1号(张炳麟宅首层第三卡)住改商佐敦渡旁边,4000100100,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.519766,23.039316",B0K24DHLX9
肇庆,高要区,瑞幸咖啡(肇庆高要姆龙广场店),要南一路52号商住中心商场入口,4000100100,餐饮服务;咖啡厅;咖啡厅,4.4,,,"112.452225,23.025225",B0K2VCVO0S
肇庆,高要区,瑞幸咖啡(肇庆高要步行街店),区城区广新二路56号首层,4000100100,餐饮服务;咖啡厅;咖啡厅,4.6,,,"112.457557,23.027119",B0IA9AKYC5
肇庆,高要区,瑞幸咖啡(金利新时代购物广场店),金利镇金龙大道147号新时代购物广场A区1楼A1-74,4000100100,餐饮服务;咖啡厅;咖啡厅,4.1,,,"112.772914,23.085145",B0K0LMMM2Z
肇庆,高要区,瑞幸咖啡(高要湖西路店),南岸街道湖西路第八区高要区人民医院南岸分院斜对面55米,4000100100,餐饮服务;咖啡厅;咖啡厅,4.3,,,"112.462363,23.018632",B0J0KU5SL5
肇庆,高要区,瑞幸咖啡(高要湖西路店),南岸城区湖西路第八区上龙湾泰和商铺第三卡,4000100100,餐饮服务;咖啡厅;咖啡厅,3.7,,,"112.466767,23.013203",B0KRRAWDWY
肇庆,高要区,瑞幸咖啡(高要白土万家源店),白土万家源店,4000100100,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.595310,22.987066",B0K2ND4Q1W
肇庆,高要区,白诸收费站(G80广昆高速出口),高要区,[],道路附属设施;收费站;收费站,[],,COSTA,"112.325581,22.950430",B0FFGQG8SM
肇庆,高要区,肇庆市·三月cafe,沿江路与镇塘路交叉口北140米,13760032734,餐饮服务;咖啡厅;咖啡厅,4.2,,,"112.473094,23.024040",B0JAOBOKTS
肇庆,高要区,肇庆市高要区交通运输局,要南二路5号,0758-8393617,政府机构及社会团体;交通车辆管理;交通管理机构,[],,COSTA,"112.452946,23.022524",B02F60Q3IT
肇庆,高要区,肇庆市高要区代建项目管理中心,西环二路35号,[],政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.443117,23.029034",B0I3L7031M
肇庆,高要区,肇庆市高要区信息中心,南岸镇南兴一路130号10楼,[],政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.460928,23.028638",B0FFHBLIRW
肇庆,高要区,肇庆市高要区信访局,府前大街9号,0758-8392178,政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.465029,23.025822",B02F60OVEI
肇庆,高要区,肇庆市高要区农业农村局,府前大街96号,[],政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.462071,23.026381",B0FFLEO1HG
肇庆,高要区,肇庆市高要区启智学校,南岸街道城区文峰南路市总工会东侧,[],科教文化服务;学校;学校,[],,COSTA,"112.468605,23.020456",B0FFG6EYVN
肇庆,高要区,肇庆市高要区土地储备中心,南兴三路2号,[],政府机构及社会团体;政府机关;区县级政府及事业单位,[],,COSTA,"112.452848,23.028474",B02F602NWL
肇庆,高要区,肇庆市高要区教师发展中心,宋城三路西(南湖明珠对面),0758-2833037,科教文化服务;学校;成人教育,[],,COSTA,"112.440258,23.049319",B02F602NV0
肇庆,高要区,肇庆市高要区黎汉光图书馆,南兴二路3号,0758-8392007,科教文化服务;图书馆;图书馆,[],,COSTA,"112.458133,23.028111",B0FFI5I3RB
